Player,Weight (kg),Height (cm),Birthday,Year Turned Pro,Right-Left-Handed,Two-One-Backhanded,Matches,Wins,Losses,Winning Ratio,Ace (%),Double Fault (%),1st Serve In (%),1st Serve Win (%),2nd Serve Win (%),Total Points Win (%),Return Points Win (%),Dominant Rate
Cristian Rodriguez,78.0,180.0,1990-06-24,,1,1,447,235,212,0.5257270693512305,5.969565217391302,3.9121739130434796,58.40086956521737,70.85652173913041,53.393913043478264,50.116521739130455,36.796521739130434,1.139913043478261
Vit Kopriva,69.0,178.0,1997-06-15,2015,1,1,594,348,246,0.5858585858585859,4.0492447129909355,4.421450151057395,59.75438066465258,65.63927492447135,48.56223564954683,50.48126888217522,42.22839879154077,1.090151057401813
Ernesto Escobedo,82.0,185.0,1996-07-04,2014,1,1,553,305,248,0.5515370705244123,8.320140515222484,3.8639344262295072,60.253161592505855,72.80327868852459,53.09110070257612,50.61686182669785,35.83536299765806,1.139648711943794
Ruan Roelofse,93.0,188.0,1989-11-18,2010,1,1,440,236,204,0.5363636363636364,10.097478991596635,4.757142857142856,61.020168067226905,74.5142857142857,52.024369747899165,49.911764705882376,34.452100840336136,1.1384873949579835
Florian Mayer,82.0,191.0,1983-10-05,2001,1,1,880,499,381,0.5670454545454545,5.839478260869569,2.4688695652173913,61.295130434782614,69.75773913043477,51.27704347826083,50.209391304347854,38.07269565217393,1.1484521739130424
Marco Chiudinelli,85.0,185.0,1981-09-10,2000,1,1,829,456,373,0.5500603136308806,5.39201995012469,3.146882793017457,60.03740648379053,70.0725685785536,52.75885286783042,50.087780548628466,36.86209476309224,1.1211221945137155
Cameron Norrie,82.0,188.0,1995-08-23,2017,0,1,571,345,226,0.6042031523642732,6.130891089108917,3.8267326732673266,64.68118811881192,70.41069306930696,51.06594059405939,51.30198019801975,39.05386138613861,1.1501782178217816
Franco Agamenone,80.0,191.0,1993-04-15,2010,1,1,574,309,265,0.5383275261324042,2.5437768240343335,4.43304721030043,66.44206008583689,63.97253218884118,46.223605150214546,49.56995708154508,40.92489270386264,1.0661802575107298
Jan Choinski,88.0,196.0,1996-06-10,,1,1,625,363,262,0.5808,4.839534883720927,2.428571428571427,64.08405315614618,67.07940199335546,51.45116279069768,50.14252491694349,38.81627906976742,1.0959468438538207
Edouard Roger Vasselin,78.0,185.0,1983-11-28,2002,1,1,876,474,402,0.541095890410959,5.925419664268577,2.9119904076738634,64.68321342925664,71.4717026378897,51.77553956834528,51.29304556354916,38.383932853717056,1.1886330935251797
Jonas Bjorkman,83.0,183.0,1972-03-23,1991,1,1,875,482,393,0.5508571428571428,5.534383561643841,4.354520547945204,57.077123287671235,70.8105479452055,49.69904109589046,50.6109589041096,39.77999999999998,1.1248630136986297
Jelle Sels,83.0,188.0,1995-08-10,,1,0,594,317,277,0.5336700336700336,6.786181818181819,3.506545454545454,58.91127272727274,69.14145454545458,49.46788321167883,49.37381818181818,37.103284671532855,1.032872727272727
Gabriel Alejandro Hidalgo,0.0,0.0,1990-08-06,,,,457,256,201,0.5601750547045952,1.3562500000000002,4.51875,62.662499999999994,63.256249999999994,51.2125,50.34375,41.493750000000006,1.0406249999999997
Victor Hanescu,88.0,198.0,1981-07-21,2000,1,0,871,470,401,0.539609644087256,6.229549549549552,1.908288288288289,69.45405405405415,70.23855855855858,51.53212996389893,50.64972972972975,36.71585585585586,1.1396756756756763
Jan Hernych,83.0,188.0,1979-07-07,1998,1,1,858,474,384,0.5524475524475524,5.1176470588235325,3.210117647058823,63.744705882352925,67.85188679245283,51.104,49.82941176470584,37.923820754717006,1.0809176470588246
Eddie Dibbs,73.0,170.0,1951-02-23,,1,,895,624,271,0.6972067039106146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Polmans,78.0,188.0,1997-05-02,2015,1,1,584,315,269,0.5393835616438356,4.995297029702967,4.642574257425739,64.9173267326733,67.29801980198023,49.45420792079206,49.94727722772282,38.87920792079207,1.084207920792079
Juan Carlos Ferrero,73.0,183.0,1980-02-12,1998,1,1,845,550,295,0.650887573964497,5.218750000000004,2.7890624999999964,64.06775568181821,69.66008522727276,54.711505681818196,51.82102272727275,40.06093749999997,1.201832386363636
Florent Serra,78.0,180.0,1981-02-28,2000,1,1,865,449,416,0.5190751445086705,4.859071729957806,2.5894514767932497,60.73649789029537,68.47341772151901,50.6466244725738,49.439240506329085,36.873417721519,1.036729957805907
Oscar Jose Gutierrez,67.0,170.0,1993-04-25,,1,1,551,278,273,0.5045372050816697,2.5725000000000002,5.058333333333334,62.23000000000001,61.75000000000001,46.62666666666665,47.760000000000005,39.218333333333334,0.9698333333333332
Simone Bolelli,83.0,183.0,1985-10-08,2003,1,0,868,495,373,0.5702764976958525,4.934054054054051,1.7994594594594584,66.32684684684686,69.96000000000004,54.32900900900898,50.37333333333335,36.20612612612608,1.1253693693693707
Joao Souza,92.0,193.0,1988-05-27,2006,1,1,867,483,384,0.5570934256055363,8.687364620938633,3.373646209386279,62.20324909747296,73.36588447653432,52.77707581227439,51.329422382671446,37.73321299638985,1.2174007220216605
David Pichler,72.0,178.0,1996-02-19,,1,1,573,308,265,0.537521815008726,5.411363636363637,3.8113636363636374,59.251136363636355,68.58977272727272,49.38636363636363,49.270454545454534,37.6090909090909,1.0489772727272728
Edoardo Eremin,88.0,185.0,1993-10-05,,1,1,434,250,184,0.576036866359447,8.295698924731184,4.591397849462366,53.27526881720431,72.99462365591398,51.593548387096774,50.90537634408604,39.01935483870969,1.1932258064516124
Yannick Hanfmann,86.0,193.0,1991-11-13,2015,1,1,586,334,252,0.5699658703071673,6.838279569892472,3.1455913978494627,63.66193548387094,70.47612903225797,52.907956989247296,51.0763440860215,38.74043010752688,1.18552688172043
Dmitry Tursunov,82.0,185.0,1982-12-12,2000,1,1,865,502,363,0.5803468208092486,9.198689138576778,4.519662921348315,57.93071161048688,73.53426966292133,51.267602996254666,50.3610486891386,36.25636704119852,1.0773033707865163
Stefano Galvani,73.0,175.0,1977-06-03,1999,1,1,825,453,372,0.5490909090909091,3.080916030534349,4.662595419847332,60.88625954198474,64.09847328244273,48.454961832061066,48.833587786259564,39.47557251908396,0.9977862595419847
Mikhail Fufygin,81.0,188.0,1990-05-13,,0,1,434,210,224,0.4838709677419355,4.35,6.125,64.48333333333333,60.84166666666667,41.83333333333333,45.51666666666666,36.68333333333334,0.8341666666666668
Nicolas Barrientos,75.0,175.0,1987-04-24,2009,1,1,442,235,207,0.5316742081447964,3.2399999999999998,5.584090909090907,65.83318181818183,65.19272727272728,48.40681818181819,49.09590909090911,38.39045454545455,1.0204545454545446
David Poljak,77.0,188.0,1996-05-17,,1,1,510,262,248,0.5137254901960784,6.679611650485434,4.319417475728157,60.05145631067961,67.4368932038835,46.55825242718446,48.26699029126215,36.77669902912622,0.9469902912621359
Igor Kunitsyn,75.0,180.0,1981-09-30,1999,1,,829,456,373,0.5500603136308806,4.083425414364637,2.339779005524861,59.939779005524805,67.0552486187845,51.59861878453039,49.29116022099443,37.63011049723755,1.0457182320441987
Juan Ignacio Chela,75.0,191.0,1979-08-30,1998,1,1,850,505,345,0.5941176470588235,4.077530017152659,3.83379073756432,60.47066895368776,68.41114922813038,50.64742268041234,50.92590051457973,40.779759862778725,1.139571183533447
Wojtek Fibak,73.0,183.0,1952-08-03,,1,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Zhurbin,78.0,178.0,1992-01-14,,0,1,429,212,217,0.49417249417249415,4.320253164556961,4.21012658227848,62.908860759493685,62.697468354430384,47.29873417721521,47.655696202531644,38.30506329113925,0.9978481012658228
Marc Fornell Mestres,0.0,0.0,1982-01-26,,1,1,858,503,355,0.5862470862470862,2.3857142857142857,3.7714285714285714,58.05714285714286,60.67142857142857,43.54285714285714,45.2,35.51428571428571,0.8142857142857143
Andy Roddick,88.0,188.0,1982-08-30,2000,1,1,857,635,222,0.7409568261376897,15.867529107373873,2.6848641655886154,64.70931435963777,79.74437257438548,57.06093143596388,53.56817593790423,36.48292367399737,1.4264941785252283
Fernando Vicente,76.0,180.0,1977-03-08,1996,1,0,849,423,426,0.49823321554770317,3.815322580645159,3.51317204301075,59.6072580645161,66.1508064516129,48.70134408602145,48.9266129032258,38.72016129032257,1.0122043010752693
Sadio Doumbia,80.0,183.0,1990-09-12,,1,0,428,234,194,0.5467289719626168,4.489772727272728,5.501136363636362,65.41818181818184,66.47159090909096,48.85340909090908,49.4096590909091,38.390909090909105,1.0965909090909085
Alex Calatrava,82.0,191.0,1973-06-14,1993,1,0,844,460,384,0.5450236966824644,8.029999999999998,2.7147058823529417,59.31000000000002,70.7029411764706,48.160000000000025,48.72941176470588,35.422941176470616,0.9948823529411758
Jiri Vanek,86.0,185.0,1978-04-24,1995,1,1,793,426,367,0.5372005044136192,7.187745098039216,3.658333333333332,58.944607843137234,68.3191176470588,44.672549019607864,47.147058823529406,34.99411764705882,0.9043137254901956
Marcos Baghdatis,82.0,178.0,1985-06-17,2003,1,1,852,510,342,0.5985915492957746,9.449777117384846,4.190490341753345,53.346953937592836,75.23610698365522,52.11322436849922,51.00133729569098,37.970282317979226,1.1511292719167912
Davide Sanguinetti,79.0,188.0,1972-08-25,1993,1,1,828,430,398,0.5193236714975845,6.854123711340208,3.150257731958761,56.172680412371086,69.88530927835053,47.63195876288656,48.59510309278352,37.089948453608244,0.9928865979381439
Albert Portas,78.0,188.0,1973-11-15,1994,1,1,830,456,374,0.5493975903614458,5.5544642857142845,4.794642857142853,56.90119047619043,68.0488095238095,46.88303571428568,48.497023809523824,38.08839285714287,0.9838988095238088
Bradley Klahn,75.0,183.0,1990-08-20,2012,0,1,435,240,195,0.5517241379310345,8.387139107611548,4.591338582677164,63.1685039370079,73.23858267716534,52.71338582677168,50.64461942257216,35.68845144356956,1.1418110236220467
Marty Riessen,79.0,185.0,1941-12-04,,1,,1122,720,402,0.6417112299465241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Geerts,72.0,178.0,1995-01-17,,1,1,609,335,274,0.5500821018062397,6.372800000000001,3.614000000000002,57.94760000000004,71.09079999999996,51.54480000000001,49.59959999999999,36.156,1.0605999999999995
Duje Kekez,82.0,183.0,1993-03-30,,1,1,448,222,226,0.4955357142857143,4.361111111111111,4.98888888888889,62.361111111111114,63.166666666666664,46.62222222222222,46.13333333333333,34.0,0.841111111111111
Hugo Nys,78.0,185.0,1991-02-16,2010,1,0,428,238,190,0.5560747663551402,7.7453125,3.9242187500000005,55.84453124999999,70.75546875000005,47.698437500000004,49.43046874999999,37.5828125,1.022890625
Rohan Bopanna,84.0,193.0,1980-03-04,2003,1,0,423,224,199,0.5295508274231678,14.041463414634142,5.343902439024389,57.42926829268291,78.48780487804878,49.80731707317074,48.16829268292684,29.77560975609755,0.984634146341463
Greg Rusedski,91.0,193.0,1973-09-06,1991,0,,847,512,335,0.6044864226682408,14.356425406203845,5.657016248153622,58.097193500738534,80.11491875923193,53.655686853766554,51.70103397341212,34.799556868537636,1.2457902511078274
Francisco Clavet,71.0,183.0,1968-10-24,1988,0,,845,459,386,0.5431952662721894,2.4335294117647073,2.871617647058822,63.58485294117642,65.7161764705883,52.63132352941176,50.76779411764706,41.0025036818851,1.140602941176469
Pablo Vivero Gonzalez,80.0,193.0,1995-04-26,,1,1,423,271,152,0.640661938534279,5.5550000000000015,8.459999999999999,57.089999999999996,67.69,44.46,47.365,36.265,0.9075
Sebastian Fanselow,0.0,0.0,1991-12-30,,1,,586,344,242,0.5870307167235495,5.1628000000000025,5.523600000000001,58.369199999999964,68.7384,48.0712,49.390800000000034,38.5392,1.0305199999999997
Tomislav Jotovski,0.0,0.0,1990-10-27,,,,424,185,239,0.4363207547169811,0.9666666666666667,9.9,59.56666666666666,61.833333333333336,25.766666666666666,47.86666666666667,48.333333333333336,1.3099999999999998
Marko Tepavac,90.0,193.0,1994-04-05,,1,1,421,273,148,0.6484560570071259,11.594871794871795,5.003846153846153,61.80256410256412,71.5076923076923,49.97692307692307,49.29871794871794,35.187179487179506,1.0771794871794873
Antony Dupuis,87.0,185.0,1973-02-24,1992,1,,823,455,368,0.5528554070473876,9.049532710280374,3.515420560747665,59.00046728971965,71.53317757009346,51.53504672897198,48.51775700934582,33.52056074766355,0.9955607476635516
David Vega Hernandez,78.0,188.0,1994-06-23,,1,1,419,221,198,0.5274463007159904,3.976190476190477,4.852380952380953,62.26825396825397,64.51904761904761,47.39193548387096,49.07777777777779,40.368253968253974,1.0838095238095238
Stefan Koubek,68.0,175.0,1977-01-02,1994,0,,831,431,400,0.5186522262334536,4.569358178053832,4.109109730848861,59.37908902691511,66.60186335403722,50.82215320910973,49.21221532091099,38.07122153209109,1.0264182194616973
Gianluigi Quinzi,84.0,191.0,1996-02-01,2010,0,1,415,250,165,0.6024096385542169,3.875,3.5208333333333317,60.647222222222226,67.65787037037039,51.27083333333332,50.764351851851835,40.93657407407405,1.132361111111111
Dennis Novikov,91.0,193.0,1993-11-06,2013,1,1,417,204,213,0.4892086330935252,10.051550387596889,4.997286821705424,57.59534883720932,72.16162790697676,49.79767441860469,48.87364341085272,34.610852713178296,1.0066279069767434
Younes El Aynaoui,86.0,193.0,1971-09-12,1990,1,1,824,489,335,0.5934466019417476,8.785011185682329,3.9194630872483254,61.675391498881375,72.71767337807601,50.43020134228186,50.16107382550342,36.248322147651,1.0974496644295306
Ronald Agenor,82.0,180.0,1964-11-13,1983,1,,783,410,373,0.5236270753512133,4.080198019801981,2.436138613861387,64.04702970297029,64.62475247524755,47.96633663366336,48.135148514851515,37.25820895522389,0.9466831683168323
Alex Corretja,73.0,180.0,1974-04-11,1991,1,0,833,509,324,0.6110444177671068,4.799279538904905,2.9693083573486976,57.10547550432271,70.02391930835728,52.46210374639769,51.506916426512944,40.85489913544663,1.1668443804034567
Gianni Mina,85.0,188.0,1992-02-09,,1,1,416,238,178,0.5721153846153846,6.083870967741937,3.427956989247311,65.26774193548385,68.17956989247315,50.631182795698926,49.996774193548376,37.86774193548389,1.1896774193548385
Andres Gomez,84.0,193.0,1960-02-27,1979,0,,830,543,287,0.6542168674698795,7.434782608695652,4.102898550724635,56.2376811594203,71.76086956521742,48.73913043478262,50.41304347826086,39.005797101449275,1.0891304347826085
Ivo Klec,79.0,183.0,1980-11-28,1999,1,,821,426,395,0.5188794153471377,4.350694444444444,3.379861111111111,59.30486111111112,65.24236111111111,48.118750000000006,47.28611111111111,36.12777777777778,0.9264583333333329
Sandro Ehrat,0.0,180.0,1991-04-18,,1,,414,250,164,0.6038647342995169,6.5477611940298495,3.165671641791045,55.985074626865675,71.40447761194032,48.113432835820895,48.85373134328358,37.076119402985064,1.0179104477611938
Razvan Sabau,76.0,185.0,1977-06-18,1993,1,,806,419,387,0.5198511166253101,3.4128571428571437,5.937142857142858,59.572857142857146,62.12857142857141,44.734285714285726,46.098571428571425,36.41857142857143,0.8777142857142857
Sidharth Rawat,70.0,175.0,1993-04-21,,1,1,521,270,251,0.5182341650671785,5.919166666666668,2.5025,57.379166666666684,68.53583333333334,50.94833333333335,49.863333333333344,39.25833333333333,1.1231666666666664
Geoffrey Blancaneaux,75.0,180.0,1998-08-08,2016,1,1,556,300,256,0.539568345323741,4.215099715099714,4.758974358974356,62.63960113960111,65.94273504273504,47.92991452991453,49.38974358974359,39.38547008547007,1.0380626780626776
Edan Leshem,72.0,183.0,1997-03-19,,1,1,483,272,211,0.5631469979296067,5.1687499999999975,5.06875,57.65124999999998,69.47687499999998,49.503750000000004,49.64875,38.208749999999995,1.0693124999999994
Mackenzie McDonald,73.0,178.0,1995-04-16,2016,1,1,541,296,245,0.5471349353049908,6.286373165618447,3.386373165618448,63.12264150943393,70.50922431865831,51.7155136268344,50.996016771488485,38.77631027253675,1.1643186582809213
Daniel Brands,92.0,196.0,1987-07-17,2005,1,0,822,459,363,0.5583941605839416,11.338197424892716,3.7227467811158794,65.99248927038629,73.92875536480688,52.17038626609444,49.93583690987124,33.592489270386245,1.108884120171674
Raul Ramirez,79.0,183.0,1953-06-20,,1,0,822,553,269,0.6727493917274939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Falla,77.0,185.0,1983-11-14,2000,0,1,820,452,368,0.551219512195122,4.217932489451475,3.721518987341771,58.70527426160338,66.895358649789,49.8261603375527,49.42890295358648,38.899578059071715,1.0515189873417732
Thomas Enqvist,88.0,191.0,1974-03-13,1991,1,1,820,492,328,0.6,9.985142857142858,5.813571428571426,54.864142857142745,76.06042857142862,50.160428571428554,51.891714285714336,39.51399999999996,1.208214285714286
Gianluca Pozzi,80.0,180.0,1965-06-17,1984,0,,728,361,367,0.4958791208791209,5.117894736842106,3.437894736842104,47.68631578947366,71.3078947368421,48.74631578947366,48.44131578947368,37.5621052631579,1.0166578947368425
Tomas Barrios Vera,88.0,191.0,1997-12-10,2019,1,1,546,335,211,0.6135531135531136,3.696587926509185,2.8139107611548524,62.76535433070863,68.0036745406824,50.982894736842134,51.127559055118084,40.77454068241469,1.1603674540682423
James Blake,83.0,185.0,1979-12-28,1999,1,0,794,499,295,0.628463476070529,7.537952755905511,3.4683464566929194,57.71086614173229,73.22976377952767,52.26498422712936,51.59826771653537,38.91874015748023,1.171370078740158
Andrei Pavel,90.0,183.0,1974-01-27,1995,1,,811,446,365,0.5499383477188656,6.378615071283098,2.7293279022403256,64.28778004073325,69.33075356415475,50.04541751527493,50.15580448065175,38.13910386965377,1.102240325865582
German Puentes,70.0,173.0,1972-12-18,1995,1,,811,473,338,0.5832305795314426,1.5609756097560974,3.690243902439024,64.48048780487804,58.11951219512196,46.460975609756105,45.84878048780488,36.585365853658544,0.8424390243902441
Antoine Bellier,83.0,196.0,1996-10-18,2014,0,0,517,268,249,0.5183752417794971,13.188202247191004,5.5938202247190985,61.49943820224723,75.85280898876402,50.93932584269665,49.28539325842695,31.748314606741566,1.0535393258426964
Tomas Zib,76.0,178.0,1976-01-31,1995,1,1,767,388,379,0.5058670143415906,4.764661654135341,2.5533834586466155,58.721052631578935,66.68045112781957,48.82706766917292,46.82857142857142,34.33712121212121,0.9051879699248117
Andrei Cherkasov,75.0,180.0,1970-07-04,1988,1,,783,397,386,0.5070242656449553,3.1781021897810215,3.111313868613139,59.64197080291968,66.10145985401455,49.03722627737228,49.21204379562044,39.30401459854017,1.0374817518248174
Marcos Daniel,79.0,180.0,1978-07-04,1997,1,0,796,475,321,0.5967336683417085,7.041958041958041,3.216083916083916,61.147552447552435,68.55454545454549,47.97762237762238,48.25034965034965,35.07832167832168,1.00027972027972
